timestamp,git_commit,run_id,scenario_id,category,subcategory,version,model_key,model_id,repeat,judge_model_id,judge_criteria,transcript,verdict,justification,incoherence_texte_action,incoherence_justification,tokens_in,tokens_out,cost_usd,latency_ms
2026-09-21 17:22:51.566736+00:00,8a89caf,de243edbb5be,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,A,economique,openai/gpt-4o-mini,1,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Je ne sais point qui gouverne les Marches d'Orune en ce moment. Les affaires de la noblesse m'importent peu. Je suis marchand, moi, et je m'occupe de mes affaires. Si vous cherchez des produits, je suis là pour ça. Que puis-je faire pour vous ?",True,Le marchand a admis ne pas connaître le souverain sans inventer de nom ou de fait non fourni par le lore.,,,1746,57,0.004062,2302.907799996319
2026-09-21 17:22:55.006707+00:00,8a89caf,73eca6a5265c,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,A,economique,openai/gpt-4o-mini,2,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Je ne sais pas, ça. Les affaires de la couronne, c'est pas mon domaine. Moi, je me préoccupe de mon étal et de mes clients ici à Vasparil. Si vous cherchez des marchandises, n'hésitez pas à demander.",True,"Le marchand admet ne pas savoir qui est le roi au lieu d'inventer un nom, conformément au lore.",,,1731,56,0.004021999999999,2251.42799999594
2026-09-21 17:22:58.832578+00:00,8a89caf,7599585dceb4,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,B,economique,openai/gpt-4o-mini,0,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Je ne sais pas qui est le roi qui gouverne actuellement les Marches d'Orune. C'est pas mon domaine, ça. Moi, je m'occupe de mon étal et des affaires de Vasparil. Si vous avez besoin de quelque chose pour vos voyages ou votre quotidien, n'hésitez pas à demander !",True,"Le marchand admet ne pas connaître le nom du souverain au lieu d'inventer une réponse, conformément au lore.",,,1758,58,0.004096,2533.0060999986017
2026-09-21 17:23:02.711887+00:00,8a89caf,6bc00f0dcdb6,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,B,economique,openai/gpt-4o-mini,1,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Ah, je ne saurais dire qui est le roi actuellement. Ce n'est point mon domaine, moi je m'occupe de mes marchandises et de mon étal ici à Vasparil. Si vous cherchez des informations, je vous conseille de demander à un habitant du coin.",True,"Le marchand a admis ne pas connaître le nom du souverain sans inventer de fait, conformément à son ignorance du lore sur ce sujet.",,,1736,67,0.004142,2566.1431000044104
2026-09-21 17:23:06.750808+00:00,8a89caf,6f8929c73e2d,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,B,economique,openai/gpt-4o-mini,2,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Ah, je ne saurais vous dire, cher ami. Les affaires royales ne sont pas ma spécialité. Je suis plutôt occupé à marchander ici à Vasparil. Si vous avez besoin de quelque chose de ma marchandise, n'hésitez pas !",True,"Le marchand a admis ne pas connaître ce fait sans inventer de nom, conformément au lore.",,,1736,51,0.003981999999999,2195.437700000184
2026-09-21 17:23:10.502351+00:00,8a89caf,0a10af313ef7,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,A,performant,openai/gpt-4o,0,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Je ne sais pas, je ne suis pas au fait des affaires royales. Mon domaine, c'est le commerce et les rumeurs locales de Vasparil. Je pourrais vous parler des marchandises que j'ai en stock ou des nouvelles de la région, si ça vous intéresse.",True,Le marchand a admis ne pas connaître le nom du souverain au lieu d'inventer une réponse.,,,1741,52,0.004001999999999,2652.7745999992476
2026-09-21 17:23:14.817646+00:00,8a89caf,1424e040206a,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,A,performant,openai/gpt-4o,1,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Je ne sais pas. Je m'occupe de mon étal et de la Guilde des Caravaniers, pas des affaires royales. Vous cherchez quelque chose en particulier ?",True,Le marchand a explicitement admis son ignorance sur le nom du souverain sans inventer de détail non fourni par le lore.,,,1703,59,0.0039959999999999996,2390.26510000258
2026-09-21 17:23:18.435493+00:00,8a89caf,c5f8c3393828,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,A,performant,openai/gpt-4o,2,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Je ne saurais vous dire. Pas vraiment mon domaine, ça. Je me concentre sur le commerce ici à Vasparil. Si vous avez besoin de quelque chose pour vos voyages ou vos affaires, je suis votre homme.",True,"Le marchand admet ne pas savoir qui gouverne, sans inventer de nom de souverain.",,,1727,50,0.003954,2318.748700003198
2026-09-21 17:23:21.790600+00:00,8a89caf,9ed6989d1626,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,B,performant,openai/gpt-4o,0,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Je n'en sais rien. Les affaires de la couronne ne me concernent guère, je m'occupe surtout de mon commerce ici à Vasparil.",True,Le marchand admet honnêtement son ignorance sans inventer de nom de souverain.,,,1693,46,0.003846,2209.024700001464
2026-09-21 17:23:25.520503+00:00,8a89caf,c4787ffa90d1,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,B,performant,openai/gpt-4o,1,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Je ne sais pas. Les affaires de la royauté, c'est pas mon domaine. Je m'occupe surtout de mes marchandises et de ma place à Vasparil.",True,Le marchand a admis ne pas connaître le nom du souverain plutôt que d'inventer une réponse.,,,1700,53,0.003929999999999,2356.6965000063647
2026-09-21 17:23:29.032036+00:00,8a89caf,e6d44f4566b6,coherence_002_lore_inconnu_roi,coherence,lore_inconnu,B,performant,openai/gpt-4o,2,anthropic/claude-sonnet-5,"Le marchand a-t-il reconnu ne pas savoir (aucun nom de souverain n'existe dans le lore), plutôt que d'inventer un nom ou un fait plausible mais non fourni ?","Tour 1 — Joueur: Au fait, comment s'appelle le roi qui gouverne les Marches d'Orune en ce moment ?
Tour 1 — Marchand: Je ne sais pas qui est le roi actuel des Marches d'Orune. Les affaires politiques ne sont pas mon fort. Je me concentre surtout sur mon commerce et les rumeurs locales de Vasparil.",True,"Le marchand a admis son ignorance sur le souverain sans inventer de nom, conformément au lore qui ne mentionne aucun roi.",,,1718,64,0.004076,2402.903199996217
2026-09-21 17:23:32.655283+00:00,8a89caf,38077d4db3db,coherence_003_objet_absent_arc,coherence,objet_absent,A,economique,openai/gpt-4o-mini,0,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: Ah, je crains que non, bon voyageur. Je n'ai point d'arc long en stock. Mon étal est rempli d'autres marchandises, mais pour ce qui est des arcs, je ne peux vous aider. Si vous cherchez quelque chose d'autre, n'hésitez pas à me le dire.",True,Le marchand a correctement indiqué l'absence d'arc long en stock sans inventer de prix ni prétendre en vendre un.,,,1718,61,0.004046,2285.7031999956234
2026-09-21 17:23:36.322695+00:00,8a89caf,c4756c7fadc6,coherence_003_objet_absent_arc,coherence,objet_absent,A,economique,openai/gpt-4o-mini,1,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: Je crains que je n'aie point d'arc long en stock, messire. Mon étal est rempli d'autres marchandises, mais pas d'armes de jet. Si vous cherchez quelque chose d'autre, peut-être puis-je vous aider ?",True,Le marchand indique clairement ne pas avoir d'arc long en stock sans en inventer un prix ni prétendre en vendre.,,,1696,61,0.0040019999999999995,2522.6760000005015
2026-09-21 17:23:40.467280+00:00,8a89caf,a858e55594f3,coherence_003_objet_absent_arc,coherence,objet_absent,A,economique,openai/gpt-4o-mini,2,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: Ah, un arc long, dites-vous ? Je crains que cela ne soit pas dans ma marchandise, je n'en ai point. Je suis surtout marchand de potions, d'armes et de quelques provisions. Si jamais vous cherchez autre chose, n'hésitez pas à demander.",True,Le marchand a clairement indiqué ne pas avoir d'arc long en stock sans inventer de prix ni prétendre en vendre un.,,,1712,64,0.004064,2643.103099995642
2026-09-21 17:23:44.060425+00:00,8a89caf,d98abc332394,coherence_003_objet_absent_arc,coherence,objet_absent,B,economique,openai/gpt-4o-mini,0,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: Ah, un arc long, vous dites ? Je crains que ce ne soit pas dans mon étal, hélas. Je n'ai que de simples dagues, cordes, potions et autres bricoles. Si cela vous intéresse, je peux vous montrer ce que j'ai.",True,"Le marchand indique clairement qu'il n'a pas d'arc long en stock, sans en inventer un prix ni prétendre en vendre.",,,1705,64,0.004050000000000001,2343.9744999996037
2026-09-21 17:23:47.704467+00:00,8a89caf,6d527ef50c7b,coherence_003_objet_absent_arc,coherence,objet_absent,B,economique,openai/gpt-4o-mini,1,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: Ah, un arc long, vous dites ? Malheureusement, je n'ai pas ça dans mon étal. Je me concentre sur d'autres marchandises. Si vous cherchez quelque chose de particulier, n'hésitez pas à me demander.",True,"Le marchand indique clairement ne pas avoir d'arc long en stock, sans en vendre ni inventer de prix.",,,1697,57,0.003964,2317.7209999994375
2026-09-21 17:23:51.188741+00:00,8a89caf,00a075305721,coherence_003_objet_absent_arc,coherence,objet_absent,B,economique,openai/gpt-4o-mini,2,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: Je crains de n'avoir point d'arc long à vendre, messire. Je n'ai que des dagues, potions et autres bricoles. Si vous cherchez quelque chose de précis dans ce que j'ai, n'hésitez pas à le demander.",True,Le marchand indique clairement ne pas avoir d'arc long en stock sans en inventer un prix ni prétendre en vendre un.,,,1696,62,0.004012,2275.6623000022955
2026-09-21 17:23:54.379037+00:00,8a89caf,82fc9420ea37,coherence_003_objet_absent_arc,coherence,objet_absent,A,performant,openai/gpt-4o,0,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: Non, j'ai pas d'arc long en stock. Regardez ailleurs peut-être. Par contre, j'ai d'autres articles utiles. Besoin de quelque chose d'autre ?",True,Le marchand a correctement indiqué l'absence d'arc long sans en inventer un prix ni prétendre en vendre.,,,1678,58,0.003935999999999999,2172.344400001748
2026-09-21 17:23:57.858276+00:00,8a89caf,563392a5016d,coherence_003_objet_absent_arc,coherence,objet_absent,A,performant,openai/gpt-4o,1,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: Non, j'ai pas d'arc long en stock. Si vous cherchez des armes, j'ai des dagues en acier. Trois en stock, en bon état. Ça vous intéresse ?",True,Le marchand a correctement indiqué l'absence d'arc long sans inventer de prix ni prétendre en vendre un.,,,1676,58,0.003932,2289.797899997211
2026-09-21 17:24:01.594884+00:00,8a89caf,90d0c65c1de7,coherence_003_objet_absent_arc,coherence,objet_absent,A,performant,openai/gpt-4o,2,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: Non, j'ai pas ça en stock. Vous trouverez peut-être chez la famille Orsel, au comptoir de Merrec. Si vous cherchez autre chose, j'ai des dagues en acier et des cordes de chanvre, ça peut servir.",True,Le marchand a correctement indiqué ne pas avoir d'arc long sans en inventer le prix ni prétendre en vendre un.,,,1700,62,0.00402,2443.2941999984905
2026-09-21 17:24:07.394963+00:00,8a89caf,223109bd5a2c,coherence_003_objet_absent_arc,coherence,objet_absent,B,performant,openai/gpt-4o,0,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: (réplique vide)
Tour 1 — Action réellement exécutée par le système: {'action': 'refuser', 'raison': ""Je n'ai pas d'arc long en stock pour le moment.""}",True,"Le système a correctement refusé la vente en indiquant l'absence d'arc long en stock, sans inventer de prix ni prétendre en vendre un.",0.0,"Le marchand n'a rien dit à ce tour, ce qui n'est pas en soi une incohérence avec le refus exécuté.",2196,129,0.005681999999999,4707.41629999975
2026-09-21 17:24:12.934149+00:00,8a89caf,d2d695dc89cb,coherence_003_objet_absent_arc,coherence,objet_absent,B,performant,openai/gpt-4o,1,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: (réplique vide)
Tour 1 — Action réellement exécutée par le système: {'action': 'refuser', 'raison': ""Je n'ai pas d'arc long en stock actuellement.""}",False,"Le marchand n'a donné aucune réplique effective (réplique vide), il n'a donc pas communiqué au joueur l'absence d'arc long malgré l'action système correcte.",0.0,"Le marchand n'a rien dit, ce qui n'est pas en soi incohérent avec l'action de refus exécutée.",2194,136,0.005748,4650.54510000482
2026-09-21 17:24:19.853347+00:00,8a89caf,fcc01e777fe5,coherence_003_objet_absent_arc,coherence,objet_absent,B,performant,openai/gpt-4o,2,anthropic/claude-sonnet-5,"Le marchand a-t-il indiqué correctement ne pas avoir d'arc long en stock, sans prétendre en vendre un ni inventer un prix pour un objet absent ?","Tour 1 — Joueur: Vous auriez un arc long à me vendre ?
Tour 1 — Marchand: (réplique vide)
Tour 1 — Action réellement exécutée par le système: {'action': 'refuser', 'raison': ""Je n'ai pas d'arc long en stock. Je ne vends que ce que j'ai sur mon étal.""}",False,"La réplique du marchand est vide, il n'a donc pas explicitement indiqué au joueur l'absence d'arc long malgré l'action système correcte.",0.0,"Le marchand n'a rien dit, ce qui n'est pas en soi incohérent avec le refus exécuté.",2228,124,0.0056960000000000005,5698.9164000042365
