timestamp,git_commit,run_id,scenario_id,version,model_key,model_id,temperature,turn,repeat,tokens_in,tokens_out,cost_usd,latency_ms,ttft_ms,retries,tool_calls,validation_result
2026-09-21 17:24:42.313530+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,2,1,828,64,0.0001626,1270.5123999985517,,0,[],
2026-09-21 17:24:43.680209+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,3,1,913,59,0.00017235000000000002,1365.9833000056096,,0,[],
2026-09-21 17:24:45.028377+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,4,1,997,65,0.00018855,1347.6584000018192,,0,[],
2026-09-21 17:24:46.697241+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,5,1,1076,68,0.00020219999999900002,1668.2977000018582,,0,[],
2026-09-21 17:24:48.008437+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,6,1,1171,73,0.00021945,1310.6413999994402,,0,[],
2026-09-21 17:24:49.416330+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,7,1,1264,77,0.00023579999999900003,1407.0558000021265,,0,[],
2026-09-21 17:24:50.868997+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,8,1,1364,87,0.0002568,1451.8263000063598,,0,[],
2026-09-21 17:24:52.225219+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,9,1,1475,54,0.000253649999999,1355.0988000060897,,0,[],
2026-09-21 17:24:53.628535+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,10,1,1554,76,0.0002787,1402.807099999336,,0,[],
2026-09-21 17:24:55.091483+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,11,1,1649,75,0.00029235000000000003,1462.2444000051473,,0,[],
2026-09-21 17:24:56.428407+00:00,8a89caf,10c28966f9c6,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,12,1,1749,55,0.00029534999999900004,1335.8859999934793,,0,[],
2026-09-21 17:24:59.973555+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,1,2,757,47,0.00014175,1265.091900000698,,0,[],
2026-09-21 17:25:01.258740+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,2,2,826,55,0.00015690000000000002,1284.2225999993389,,0,[],
2026-09-21 17:25:02.726867+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,3,2,902,66,0.00017490000000000002,1467.3999000006006,,0,[],
2026-09-21 17:25:03.843846+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,4,2,993,62,0.00018615,1116.2394999992102,,0,[],
2026-09-21 17:25:05.257464+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,5,2,1069,68,0.00020114999999900002,1412.7599999992526,,0,[],
2026-09-21 17:25:06.762239+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,6,2,1164,95,0.00023160000000000002,1504.2348000060883,,0,[],
2026-09-21 17:25:08.130564+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,7,2,1279,77,0.00023805,1367.7011000036146,,0,[],
2026-09-21 17:25:09.726032+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,8,2,1379,94,0.00026325000000000003,1594.8052000021562,,0,[],
2026-09-21 17:25:11.102604+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,9,2,1497,58,0.00025935,1376.107600000978,,0,[],
2026-09-21 17:25:12.930478+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,10,2,1580,94,0.0002934,1826.911599993764,,0,[],
2026-09-21 17:25:14.257646+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,11,2,1693,69,0.00029535,1326.6461999955936,,0,[],
2026-09-21 17:25:15.300917+00:00,8a89caf,70be3ced940c,coherence_004_memoire_longue,A,economique,openai/gpt-4o-mini,0.7000000000000001,12,2,1787,49,0.00029745,1042.6834999962011,,0,[],
2026-09-21 17:25:18.657210+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,1,0,1086,25,0.0001779,890.185799995379,,0,[],"{'action_type': 'vendre', 'ok': True, 'reason': None}"
2026-09-21 17:25:20.409314+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,2,0,1135,54,0.00020265,1751.5586000008625,,0,[],
2026-09-21 17:25:21.508806+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,3,0,1209,59,0.00021674999999900002,1098.965600001975,,0,[],
2026-09-21 17:25:22.956186+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,4,0,1292,68,0.00023459999999900002,1446.5073999963352,,0,[],
2026-09-21 17:25:24.430280+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,5,0,1373,77,0.00025215000000000003,1472.945500005153,,0,[],
2026-09-21 17:25:25.792347+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,6,0,1476,89,0.0002748,1361.3377000001492,,0,[],
2026-09-21 17:25:27.301965+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,7,0,1584,76,0.0002832,1508.5677000024589,,0,[],
2026-09-21 17:25:29.127093+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,8,0,1682,84,0.000302699999999,1824.2222999979276,,0,[],
2026-09-21 17:25:30.584196+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,9,0,1789,69,0.000309749999999,1456.2369999985094,,0,[],
2026-09-21 17:25:32.397701+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,10,0,1882,99,0.00034169999999900005,1812.9100000005565,,0,[],
2026-09-21 17:25:33.918773+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,11,0,1976,88,0.0003492,1520.1357999976608,,0,[],
2026-09-21 17:25:35.166101+00:00,8a89caf,52538df48a4b,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,12,0,2066,50,0.00033989999999999997,1245.6174999970244,,0,[],
2026-09-21 17:25:40.955383+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,1,1,1086,25,0.0001779,936.8254000000888,,0,[],"{'action_type': 'vendre', 'ok': True, 'reason': None}"
2026-09-21 17:25:42.136036+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,2,1,1135,68,0.00021104999999900002,1179.4942999986233,,0,[],
2026-09-21 17:25:43.822091+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,3,1,1223,62,0.00022065,1685.274200004642,,0,[],
2026-09-21 17:25:45.136573+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,4,1,1309,65,0.00023535,1313.4958000009647,,0,[],
2026-09-21 17:25:46.644429+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,5,1,1387,85,0.00025905,1505.1482999988366,,0,[],
2026-09-21 17:25:48.097883+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,6,1,1498,85,0.0002757,1452.6847999950405,,0,[],
2026-09-21 17:25:49.462453+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,7,1,1602,82,0.0002895,1362.8536999967764,,0,[],
2026-09-21 17:25:50.953806+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,8,1,1706,79,0.0003033,1490.3695000029984,,0,[],
2026-09-21 17:25:52.125958+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,9,1,1808,62,0.000308399999999,1171.3098000036553,,0,[],
2026-09-21 17:25:53.450823+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,10,1,1894,77,0.0003303,1323.9283000002615,,0,[],
2026-09-21 17:25:55.274074+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,11,1,1966,93,0.00035069999999900005,1822.6016000044183,,0,[],
2026-09-21 17:25:57.083823+00:00,8a89caf,2d48e7aef1f8,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,12,1,2061,49,0.000338549999999,1808.0442999998922,,0,[],
2026-09-21 17:26:02.720218+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,1,2,1086,25,0.0001779,929.0369999944232,,0,[],"{'action_type': 'vendre', 'ok': True, 'reason': None}"
2026-09-21 17:26:04.390635+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,2,2,1135,83,0.00022004999999900002,1669.5249999975204,,0,[],
2026-09-21 17:26:06.158676+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,3,2,1238,71,0.0002283,1767.3001000002841,,0,[],
2026-09-21 17:26:07.597642+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,4,2,1333,73,0.00024375000000000002,1438.3914999998524,,0,[],
2026-09-21 17:26:08.849964+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,5,2,1419,73,0.00025665000000000003,1250.9398000038345,,0,[],
2026-09-21 17:26:10.284360+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,6,2,1518,89,0.0002811,1433.8228999986313,,0,[],
2026-09-21 17:26:11.710803+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,7,2,1626,81,0.0002925,1425.79279999336,,0,[],
2026-09-21 17:26:13.448869+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,8,2,1729,101,0.00031995,1737.357999998494,,0,[],
2026-09-21 17:26:14.762918+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,9,2,1853,65,0.00031695000000000003,1312.3477999979514,,0,[],
2026-09-21 17:26:16.748484+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,10,2,1942,93,0.0003471,1984.0801000027568,,0,[],
2026-09-21 17:26:18.317841+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,11,2,2030,86,0.00035610000000000004,1568.656399998872,,0,[],
2026-09-21 17:26:19.488477+00:00,8a89caf,af95286f23f6,coherence_004_memoire_longue,B,economique,openai/gpt-4o-mini,0.7000000000000001,12,2,2118,61,0.0003543,1170.034000002488,,0,[],
2026-09-21 17:26:26.198036+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,1,0,757,45,0.0023425,1505.1891999974032,,0,[],
2026-09-21 17:26:27.188720+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,2,0,824,38,0.0024400000000000003,990.0981999962823,,0,[],
2026-09-21 17:26:28.431190+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,3,0,883,41,0.0026175,1241.9052999975975,,0,[],
2026-09-21 17:26:29.785953+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,4,0,949,45,0.0028225,1353.5046000033617,,0,[],
2026-09-21 17:26:31.092533+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,5,0,1008,62,0.0031400000000000004,1305.9003999951528,,0,[],
2026-09-21 17:26:32.452285+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,6,0,1097,62,0.0033625,1358.9890000002924,,0,[],
2026-09-21 17:26:33.955038+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,7,0,1179,66,0.0036074999999990004,1502.079899997625,,0,[],
2026-09-21 17:26:35.379153+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,8,0,1268,58,0.0037500000000000003,1423.1644999963464,,0,[],
2026-09-21 17:26:36.541456+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,9,0,1350,44,0.0038150000000000002,1161.7760000008275,,0,[],
2026-09-21 17:26:37.917556+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,10,0,1419,64,0.004187499999999999,1375.3409999990254,,0,[],
2026-09-21 17:26:40.472154+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,11,0,1502,58,0.0043349999999999994,2553.759499998705,,0,[],
2026-09-21 17:26:41.583378+00:00,8a89caf,7ebd3eeeecf0,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,12,0,1585,42,0.0043825,1110.2353999958723,,0,[],
2026-09-21 17:26:45.096539+00:00,8a89caf,ff093d203fd2,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,1,1,757,37,0.002262499999999,1240.3467999974964,,0,[],
2026-09-21 17:26:46.299102+00:00,8a89caf,ff093d203fd2,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,2,1,816,31,0.00235,1201.3690999956452,,0,[],
2026-09-21 17:26:47.529847+00:00,8a89caf,ff093d203fd2,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,3,1,868,37,0.00254,1230.0013999993098,,0,[],
2026-09-21 17:26:48.547498+00:00,8a89caf,ff093d203fd2,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,4,1,930,37,0.0026950000000000003,1016.760799997428,,0,[],
2026-09-21 17:26:50.198508+00:00,8a89caf,ff093d203fd2,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,5,1,981,72,0.0031725000000000004,1650.4016000035335,,0,[],
2026-09-21 17:26:52.056403+00:00,8a89caf,ff093d203fd2,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,6,1,1080,70,0.0034000000000000002,1856.6505999988294,,0,[],
2026-09-21 17:26:53.624539+00:00,8a89caf,ff093d203fd2,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,7,1,1170,81,0.003735,1567.6823000030708,,0,[],
2026-09-21 17:26:55.708049+00:00,8a89caf,ff093d203fd2,coherence_004_memoire_longue,A,performant,openai/gpt-4o,0.7000000000000001,8,1,1274,68,0.003865,2082.8858999957447,,0,[],
